id,work_order_id,invoice_id,description,assigned_contractor,priority,status,vendor_id,start_time,due_date,assigned_at,completed_at,estimated_duration,service_type,notes,contractor_start_location,contractor_end_location,estimated_quantity,unit,special_requirements,anomaly_flag,anomaly_reason,created_at,updated_at,created_by,updated_by,additional_information
65f21301-71d0-4b04-81b3-499fb5521d0c,6ec853d1-a5f6-4134-8fb6-09f02df39d90,,Listen late less service cultural authority. Season laugh data relationship chance firm it. Customer college approach eye assume hour hard.,6e88b99e-9d49-4203-8869-aca1eaacd58c,MEDIUM,IN_PROGRESS,f150399c-24b0-47e7-8138-57cf58f47919,2024-09-04T22:29:16,2024-09-09T19:45:28,2024-09-04T06:26:56,,"1 day, 0:00:00",a27b5d70-5627-4402-94de-ac4074a7728f,Also offer right south answer.,"-80.2245765,22.681578","18.633652,-48.216727",32.32,days,Key employee tree stock.,False,,2024-09-02T12:07:26,2026-04-15T17:29:01.610199,0192305a-439c-42af-881d-3efd0d69be54,acacd1b1-7ba3-4eeb-9275-844c3461b4e4,"{""source"": ""sample_generator"", ""has_photo"": true}"
42d6c438-c107-4ea9-9007-05bc3a46c919,98d8e0e6-d594-4c54-afad-1b239ab5ad99,,"Short same these us high strong early late. News everyone upon. Field draw first what.
Rather hard attention perhaps fly ten mean. Appear various foreign could. Road rich his buy authority.",f671f701-6f2d-459e-a91d-78c6ea6a116a,HIGH,IN_PROGRESS,897a0086-d907-4a32-8c7a-43b6b40b21c2,2026-01-16T05:45:30,2026-01-23T00:21:30,2026-01-15T14:05:44,,"3 days, 0:00:00",ee330a45-b514-43af-bcb0-afe32d8121c2,News here those recognize budget far second adult. Despite as respond life break sound.,"31.073266,132.304592","4.6639005,38.212583",51.64,visits,Maintain technology policy trade building front.,False,Remember service foreign dark.,2026-01-15T08:18:40,2026-04-15T17:29:01.610318,795accd1-fc40-400b-8032-9a3ad34092ec,d6071954-5342-446c-8be9-25c32dd70af5,"{""source"": ""sample_generator"", ""has_photo"": false}"
73b63820-7cbd-48e5-99ec-e9939afe9127,6fd9ce76-b2a9-4836-a749-305ca5a2208a,,"Account accept black. Police sell bad leg than successful third start. Voice sure morning either.
Travel loss head authority expect manage itself. Box with around resource.",10ea4181-5097-4e8b-86eb-97c273c0b51b,HIGH,ASSIGNED,78e9db8d-5870-411d-ab09-04a093fad4f2,,2025-08-28T02:50:19,2025-08-22T12:27:15,,"3 days, 0:00:00",ab459ac2-cfb1-401d-98f6-e0f2aac20eef,Avoid open six put however expert. I which everything sometimes. Let force remember bill couple.,"-48.2065315,144.281360","-89.451418,59.238612",85.57,days,Event me wall begin.,True,,2025-08-21T22:28:45,2026-04-15T17:29:01.610444,384df1ba-20c9-4e87-8168-1b5ae0404707,51d8332b-c7f7-44de-b6d8-a20ad1796f3e,"{""source"": ""sample_generator"", ""has_photo"": false}"
558fc9a1-99c9-45b7-b73d-661d71d34fdc,b3df9488-987d-40f5-a746-aa93272a5cb0,,Table white next she this bar. Week surface young accept score whose. Guy industry industry full. Particular shoulder movement suggest blue.,6e88b99e-9d49-4203-8869-aca1eaacd58c,HIGH,IN_PROGRESS,f150399c-24b0-47e7-8138-57cf58f47919,2025-10-09T08:47:06,2025-10-14T22:18:33,2025-10-08T13:34:08,,"3 days, 0:00:00",ab459ac2-cfb1-401d-98f6-e0f2aac20eef,Anyone any available mention specific price and pick. Help life service sell sort.,"16.624304,-3.046734","34.5813715,-76.671869",64.06,hours,Camera method baby whatever south service.,True,Big break movement dark dark oil sing.,2025-10-07T23:39:12,2026-04-15T17:29:01.610584,8bf9e0c1-fd68-4c3b-a3fd-b98fc458f852,53ffebde-862c-4932-ba01-82b9acba9fa9,"{""source"": ""sample_generator"", ""has_photo"": false}"
7aa71b35-f1b4-49d1-8311-937d8801c2bc,eb76ab30-2c8c-4378-964e-f49c8e82ea4d,,"Piece too likely Congress food man yard member. Finally popular bit.
Meet up culture collection democratic. Attention order near. Through PM simple carry letter community.",,LOW,UNASSIGNED,f150399c-24b0-47e7-8138-57cf58f47919,,2024-11-27T20:31:39,,,"1 day, 0:00:00",a27b5d70-5627-4402-94de-ac4074a7728f,"East each its describe mean maintain.
Campaign notice its foot truth back. Bed push hand little.",,,77.71,loads,Bar go kind moment money protect maintain everyone.,False,,2024-11-22T01:04:32,2026-04-15T17:29:01.610649,6d50f9d6-1d18-4eb6-a5a6-63b45a88af0c,e04752b2-9b8f-4da5-903a-44d8cc176e45,"{""source"": ""sample_generator"", ""has_photo"": true}"
0b2315b3-5e7f-4105-a80b-ee9185b9ec00,cdea2212-cfe4-40aa-99d8-6afce219a893,,"Sea dark almost find.
Two program sport card. Far respond community response western. Grow media here make.
Indicate interview respond keep husband. In up speak water trade particularly.",b18a312f-bf2c-4e17-954d-d86a03fa9d30,LOW,ASSIGNED,78e9db8d-5870-411d-ab09-04a093fad4f2,,2026-01-02T00:39:30,2025-12-30T21:32:37,,"3 days, 0:00:00",a27b5d70-5627-4402-94de-ac4074a7728f,Federal away travel difference commercial point both. Law so top action peace list sense.,"-33.2276635,110.423029","-46.4170235,-132.819039",1.01,hours,Eight night strategy official help.,True,,2025-12-30T06:35:31,2026-04-15T17:29:01.610753,b11ef3d1-6781-483c-9b84-3e603ed18163,370280ce-a2a0-426d-8b51-5dcca8488741,"{""source"": ""sample_generator"", ""has_photo"": true}"
10103c04-ed97-49ea-861b-a19dbdf2acef,d97f3499-c68f-4a13-835e-8d5c25e41e41,,"Allow admit thus care involve arrive. Standard not old receive because rich.
Traditional such radio red front.
Wrong popular effort of store. Quickly management from report less international.",e3a9855c-c251-4532-b8e7-138acd55fe88,HIGH,COMPLETED,897a0086-d907-4a32-8c7a-43b6b40b21c2,2024-07-25T13:50:00,2024-07-26T16:23:54,2024-07-24T11:28:37,2024-07-27T10:09:24,"3 days, 0:00:00",ee330a45-b514-43af-bcb0-afe32d8121c2,They between national source. Here save soldier population design interesting total.,"-3.6690445,141.068544","33.264953,-12.269249",42.94,loads,Size example company morning truth step.,False,Decide student down plant argue security or.,2024-07-22T08:36:40,2026-04-15T17:29:01.610905,9bab145d-3787-4e8a-bb65-f14be767009c,56cd9223-147c-4ac5-ab4d-f0264b0ab921,"{""source"": ""sample_generator"", ""has_photo"": false}"
1a61583f-a6ef-4c16-bc85-0f5e596353a0,0f3be7e9-7a3a-4a2a-a5b2-ccf9ee8ebe30,,"Truth better them against eight mouth information. Player concern place teach approach I open seven.
Especially upon beautiful. Daughter listen myself throw everything.",657fe32d-9bc5-4158-8df8-f6d1351d7745,LOW,IN_PROGRESS,ce9cc217-222b-4e0e-b747-e14c984f3a44,2024-06-17T21:45:00,2024-06-21T07:27:46,2024-06-17T15:19:24,,"3 days, 0:00:00",ee330a45-b514-43af-bcb0-afe32d8121c2,Hit pattern house learn also. Now paper rock by.,"64.204216,-102.411375","34.1743875,-127.795599",70.0,days,To force interview car third generation sell police.,True,Several bring that step fish.,2024-06-16T23:37:56,2026-04-15T17:29:01.611060,a3ac24a9-14de-4ac8-be09-a52d1b8dea39,47cb3bca-7ce5-4b84-91bd-5c00b5018155,"{""source"": ""sample_generator"", ""has_photo"": true}"
f70414f1-2f19-4436-bfc2-4d23ce5aab66,b227cfad-3349-4161-8de5-1aaddbfbfc95,,"Only their ahead couple especially. Court price across walk through trial. Water be simply radio.
Financial statement herself push behind particular.",5541d159-301f-4231-af17-0f572ac5ecc6,HIGH,ASSIGNED,caf5c35e-8892-4788-8d42-8a3762392493,,2025-10-29T01:31:56,2025-10-25T16:11:36,,"2 days, 0:00:00",abc4016f-493c-45df-83fe-0d5103a0c509,Series top its they law. Fear visit state grow.,"-65.144700,83.490688","-3.858322,-143.626608",17.52,days,Truth political book American world themselves.,False,,2025-10-25T04:18:21,2026-04-15T17:29:01.611147,2f753f23-03ca-411f-add5-4224401c0d92,8bf9e0c1-fd68-4c3b-a3fd-b98fc458f852,"{""source"": ""sample_generator"", ""has_photo"": true}"
48c104a0-6f30-4dd6-b6f8-11004d587aed,c679c6e1-3f17-4b1a-a0ce-573ec9734d38,,"Likely possible debate happen wide scene make. Skill expert machine really hit food. Oil end well.
Adult measure development change generation. Have else catch instead fill draw something.",a8efa45a-9571-4310-a8c7-55f472166bce,LOW,IN_PROGRESS,f7ac28b3-844f-4372-be52-2862c8b0ac65,2024-08-03T23:19:50,2024-08-08T14:10:27,2024-08-03T08:49:21,,"3 days, 0:00:00",ee330a45-b514-43af-bcb0-afe32d8121c2,World southern success practice herself. Right central coach suddenly. Teach miss for ten another.,"88.042936,-120.680319","-62.7014125,69.740865",37.84,visits,Election almost reality role whole easy although control.,False,,2024-08-02T22:29:32,2026-04-15T17:29:01.611239,35373354-8692-42c4-a3c6-2f16ef5400c7,53241016-d20a-48ec-8d29-c416cc69b531,"{""source"": ""sample_generator"", ""has_photo"": false}"
a228cde2-f59b-4189-83d6-473217ef3e17,558a39d5-e01e-4cca-adf2-f19aa392d053,,"Strong not clear. Later should government. Son real both.
Face investment edge most pattern past plan. Group down improve note trade risk fight. Class significant fear not toward.",,HIGH,UNASSIGNED,4d0a2d5c-a53b-4133-8678-90befa01d6d7,,2025-10-16T03:03:10,,,"2 days, 0:00:00",a27b5d70-5627-4402-94de-ac4074a7728f,Happy free glass now scientist think first. Question federal old.,,,89.8,loads,Society exactly north issue ball.,True,Seek alone word street.,2025-10-11T04:43:51,2026-04-15T17:29:01.611330,69ec720d-7daa-4c73-9ddd-c3bd93aad59e,2322d241-de38-4873-862c-d7266e7f9a61,"{""source"": ""sample_generator"", ""has_photo"": true}"
c75ecf41-bacb-4b3c-b2b3-6684151be554,9d5213c3-030b-41e6-86ce-3b227331aac7,,"Memory road market. Film box cost evening make figure.
Book approach ok likely inside. Later light probably art.",1bce6ad4-54f8-45a1-845a-e8f3240fdd93,LOW,IN_PROGRESS,f150399c-24b0-47e7-8138-57cf58f47919,2025-11-23T02:42:02,2025-11-26T17:36:01,2025-11-20T23:32:03,,"2 days, 0:00:00",507eccaa-b7aa-4165-ab69-81c8ee2fc66e,Nearly west thus. Sea itself nice card manage. Receive police west value.,"-74.193249,-97.384166","23.5382125,-90.761548",21.31,days,However low memory top door.,True,End parent issue them office throughout why early.,2025-11-19T17:30:34,2026-04-15T17:29:01.611457,2a8ff231-e33e-4047-ab6b-f322e8c9f16f,4b8483d2-54e8-45af-9f40-24feac789776,"{""source"": ""sample_generator"", ""has_photo"": true}"
705e2265-646d-450c-9caa-e81be52153a9,9d0487d4-2c0c-4781-91c3-caa5c85a3788,,"West list wait recognize improve window everyone. Consumer research sound life during far laugh.
American board make hit. Gun tonight city role purpose. Doctor can enough theory.",,MEDIUM,UNASSIGNED,178092bb-6e91-420c-855b-72ec438a5619,,2026-04-20T12:41:58,,,"3 days, 0:00:00",abc4016f-493c-45df-83fe-0d5103a0c509,Wrong sell against. Attorney subject law she now fact those organization. Mission him very.,,,97.87,loads,Low tax base throughout.,True,,2026-04-15T12:20:03,2026-04-15T17:29:01.611523,3c94b998-b36c-49bc-95bb-0a7d9d928216,04c68f8d-50cf-4207-95f2-47d852ed9abe,"{""source"": ""sample_generator"", ""has_photo"": true}"
61100d9c-064e-41cf-86d9-a5a01c179efe,862e76c5-bf03-46e6-94dd-d011649bb7b8,e7839479-d4df-4e79-8831-eb5cf0bd3298,"One training early defense be continue.
Feel image Congress stage food heart. Lead choose tend however service entire.",1bce6ad4-54f8-45a1-845a-e8f3240fdd93,LOW,COMPLETED,f150399c-24b0-47e7-8138-57cf58f47919,2025-01-03T15:38:04,2025-01-08T02:34:30,2025-01-01T16:03:04,2025-01-06T16:19:27,"1 day, 0:00:00",52c0ef2d-6ce8-4220-9de1-d251925fbd03,Prevent smile you resource risk money. Candidate individual yet factor.,"-30.286177,-74.445990","25.982276,101.146968",31.28,gallons,Yard person throughout behavior force something arrive.,False,Only sister avoid college he program low daughter.,2025-01-01T06:25:11,2026-04-15T17:29:01.611685,03a34f32-dfe8-4c63-8c2e-f87058d87237,0d089860-17c4-476f-94c0-50207f4f4df4,"{""source"": ""sample_generator"", ""has_photo"": false}"
57785d45-2976-414f-ab33-8c53c17811fc,34fdee7f-5b10-4821-9ec0-0b34fdeb0287,,"More dark chance recent. Food young yard similar federal admit. Network no next themselves.
Feeling require his avoid fund expect serious. Themselves who turn white quality candidate.",e3a9855c-c251-4532-b8e7-138acd55fe88,MEDIUM,IN_PROGRESS,897a0086-d907-4a32-8c7a-43b6b40b21c2,2025-11-15T02:19:55,2025-11-19T08:02:09,2025-11-13T19:00:50,,"3 days, 0:00:00",173a0065-485a-447c-8596-62915ec025d7,Service rule others near. Use blood oil life three affect energy.,"-7.4046055,10.321981","-79.282786,-143.265937",24.01,loads,Character anyone will game head suggest recent stage.,True,,2025-11-13T14:08:05,2026-04-15T17:29:01.611786,afcb8363-afed-4988-a068-66026edb2ef6,355de3cd-4c07-48e7-ad0f-dc0ddefe2f70,"{""source"": ""sample_generator"", ""has_photo"": false}"
cffa79f1-e9f7-4784-b38a-66a5db72d5d9,06b62cc0-dc6c-4539-ad3c-12e3eecb0704,,"Wish people question consumer magazine expect. Way suggest be practice buy nothing.
Ever a think door. Difficult believe popular during contain know apply. Management wall while agree bag.",576d5e43-a75a-4c1c-8f18-b971a7e431ff,LOW,IN_PROGRESS,d5929e5c-8363-44c7-b9d1-60687a92adac,2024-10-31T12:03:16,2024-11-03T17:45:26,2024-10-31T03:05:25,,"2 days, 0:00:00",abc4016f-493c-45df-83fe-0d5103a0c509,Set economy her edge assume. Yard hour read challenge. In real base save best full.,"4.849788,-162.618073","25.128435,-137.068986",49.64,visits,Hour politics either size resource respond nation.,True,Husband blood among lay energy.,2024-10-30T21:01:16,2026-04-15T17:29:01.611959,a00ed429-b964-4a7b-be77-7fdf08ff3f86,1d778b43-5bb7-4348-9386-40d2fc1b4238,"{""source"": ""sample_generator"", ""has_photo"": true}"
fbe5ce07-7e47-400c-89a0-bffcbec71b79,f7ba4eaf-6d42-4b86-9596-ef259663e301,,"Form big turn scientist.
Behavior democratic tree cell mention. City between receive side prepare vote magazine.",,MEDIUM,UNASSIGNED,caf5c35e-8892-4788-8d42-8a3762392493,,2024-05-31T22:50:59,,,"1 day, 0:00:00",52c0ef2d-6ce8-4220-9de1-d251925fbd03,Result guess west turn.,,,50.73,visits,Figure ready against character.,True,Garden customer unit evening thought daughter security include.,2024-05-25T02:32:39,2026-04-15T17:29:01.612077,bb0db2ac-4622-4e03-ad5c-47cd49a110e4,8d90796c-2cba-44a9-8034-b02f434bb160,"{""source"": ""sample_generator"", ""has_photo"": true}"
5666bef5-8875-4bce-aa0a-4b39ab0ef838,a8158a7e-7cae-4bf5-93f5-20c21da1bc07,,"Too blue buy prevent each cause deal world. Light read approach Congress week war.
Compare under baby bring billion one war near. Medical once degree. Deal over statement could south.",3e48e979-6606-4885-9fa8-102088c48a86,LOW,IN_PROGRESS,caf5c35e-8892-4788-8d42-8a3762392493,2026-03-18T08:14:50,2026-03-24T14:30:51,2026-03-18T00:58:06,,"3 days, 0:00:00",507eccaa-b7aa-4165-ab69-81c8ee2fc66e,Easy seven space respond environmental. Prevent race environment sense begin.,"-61.9803745,129.409850","24.2952275,-49.671391",28.01,visits,Sign game everybody heavy.,True,,2026-03-17T06:03:18,2026-04-15T17:29:01.612177,b19982bd-572a-4be6-97c7-ea6d3f57bfe5,f617ea3c-d325-4ab6-b7be-fddca1f48b07,"{""source"": ""sample_generator"", ""has_photo"": false}"
5a5a46f9-4b06-4761-9dbb-fa85a3eeddcd,ce554b29-bff6-49d0-8ca3-5e2cca4b852b,,Hard cover various security down put. Clearly theory least increase order really person. They meet card thing forget truth small push.,,HIGH,UNASSIGNED,ce9cc217-222b-4e0e-b747-e14c984f3a44,,2026-04-16T16:52:21,,,"1 day, 0:00:00",ab459ac2-cfb1-401d-98f6-e0f2aac20eef,Language break she share decision agreement. Hotel investment challenge serve.,,,87.46,gallons,Often foreign cultural left attorney radio.,True,Far loss will author place ok officer.,2026-04-15T16:44:38,2026-04-15T17:29:01.612240,59b8cd53-23b9-4999-a8ad-34604372dc87,111a7ff0-687f-49f4-af47-44423eae27ef,"{""source"": ""sample_generator"", ""has_photo"": true}"
8e8fc6aa-242d-4bb8-94d3-695951ef4394,52b381ee-1d11-4ec4-89a1-6bc7b6ecfdde,,Article heart trial. Growth most itself million. South glass adult.,71b4e838-e95f-4912-835b-06e550e117f9,MEDIUM,IN_PROGRESS,d5929e5c-8363-44c7-b9d1-60687a92adac,2026-04-02T23:43:29,2026-04-07T04:13:53,2026-04-01T04:28:07,,"1 day, 0:00:00",abc4016f-493c-45df-83fe-0d5103a0c509,Want cost baby PM send. Discussion interest most ever page may. Do despite some religious want.,"-33.949837,110.164663","75.1573545,70.064152",55.84,gallons,Sea big wonder community school.,False,Buy brother cost professor message.,2026-03-31T19:09:36,2026-04-15T17:29:01.612361,193e4cf2-bcf3-486f-a6dd-8ad642dccc24,8c3e49c2-c06a-4f0f-ad21-5480245cfcd7,"{""source"": ""sample_generator"", ""has_photo"": false}"
fb5b5f9c-8bc7-40e5-a38e-11f5209a5a74,67de1d39-18b0-4d6a-8b47-50aa0bed2801,,Relate list professor good degree phone. Bit they new small have family.,c5337f40-b419-42ca-b0a3-72e682988130,LOW,ASSIGNED,caf5c35e-8892-4788-8d42-8a3762392493,,2026-02-27T03:08:00,2026-02-17T20:23:22,,"3 days, 0:00:00",507eccaa-b7aa-4165-ab69-81c8ee2fc66e,Edge blue although cause smile. Eat hold necessary five always. Consider step determine answer.,"-73.2255775,124.232824","61.933365,33.673638",56.17,visits,Even order cold summer the.,True,,2026-02-17T05:29:55,2026-04-15T17:29:01.612465,44d98296-744a-42d6-8f2a-05297193d75b,384df1ba-20c9-4e87-8168-1b5ae0404707,"{""source"": ""sample_generator"", ""has_photo"": false}"
7e31febb-4c1f-4454-9a5a-c68eff5529cf,e7ab2589-c78b-48ab-894a-988e1a38bce9,,Everything building push hit especially national interview. Page on owner account she million discussion. Would father much dream.,d56c2465-8bbb-4114-a028-956f97bab992,LOW,ASSIGNED,f150399c-24b0-47e7-8138-57cf58f47919,,2026-02-03T04:32:17,2026-01-29T15:53:14,,"1 day, 0:00:00",ab459ac2-cfb1-401d-98f6-e0f2aac20eef,Tree he response these.,"-74.591097,-9.088246","72.885062,-106.428453",33.93,visits,Let chance around half far south.,True,,2026-01-28T01:10:51,2026-04-15T17:29:01.612539,191546b5-702f-4833-8b01-0a8217899121,53ffebde-862c-4932-ba01-82b9acba9fa9,"{""source"": ""sample_generator"", ""has_photo"": false}"
bab0d4b4-dcb0-4b76-8d3b-a2cad2506bee,b7f55e97-4095-4f68-9f18-b1f21041ba61,,"Figure first mean involve. Defense center policy decade put few. Not customer great television learn.
Course few once. Set they many both. Research actually event field free.",40c10c60-c575-4b0f-bd10-142425a21b8d,LOW,COMPLETED,d805696e-176b-405d-9115-27a80ce05d60,2026-02-17T00:12:37,2026-02-18T10:13:29,2026-02-14T00:12:22,2026-02-18T17:04:18,"2 days, 0:00:00",52c0ef2d-6ce8-4220-9de1-d251925fbd03,Less probably race music process. Source ball alone its politics. Everyone sing hot those.,"-1.906078,-172.236183","6.3342155,93.277896",14.17,days,Next piece whose night find walk music serve.,True,,2026-02-12T17:55:55,2026-04-15T17:29:01.612683,e8f53318-5b5d-4878-884b-b7777d1a03e3,cbd92b64-7edf-42ac-8d93-2762da07d2fa,"{""source"": ""sample_generator"", ""has_photo"": false}"
cad4be61-a036-441c-ae05-ee5be2c9e944,bdbfdd7e-3d68-4e2b-94dc-d90ec832c221,,"Parent culture information deep deal put. Throughout sound hard stage lawyer. Military street past worry.
Buy establish gas wonder. Help nor there member standard family.",b8efde8f-2f84-49a3-b49c-04d2921d59e4,MEDIUM,ASSIGNED,178092bb-6e91-420c-855b-72ec438a5619,,2024-07-19T02:13:10,2024-07-14T21:48:07,,"2 days, 0:00:00",abc4016f-493c-45df-83fe-0d5103a0c509,Teacher back similar political series. Defense some site away occur.,"4.117935,97.604184","31.7546525,-9.128654",67.02,gallons,Into behind unit want.,False,Film role more southern marriage other public.,2024-07-12T14:34:13,2026-04-15T17:29:01.612804,b5308876-a52e-43e1-8b89-2e092f2f7406,6879d693-c803-4707-93f5-fa2861d32b33,"{""source"": ""sample_generator"", ""has_photo"": false}"
93426e22-4d08-422f-ae3b-52c8be69aa11,b0b46cd0-9ea3-4e91-9004-ee2f8f996323,,Campaign specific director process surface wish car. Week near lay organization control. Thousand often enter.,a8efa45a-9571-4310-a8c7-55f472166bce,LOW,ASSIGNED,f7ac28b3-844f-4372-be52-2862c8b0ac65,,2026-04-19T13:01:41,2026-04-15T09:32:53,,"3 days, 0:00:00",ee330a45-b514-43af-bcb0-afe32d8121c2,Pressure only political stop first. Cell establish lead yard rise any.,"24.8539805,-7.112265","10.7373945,170.484086",99.76,gallons,Seat allow old position party case.,False,,2026-04-15T07:29:31,2026-04-15T17:29:01.612887,f02b00ba-2977-40dd-9214-8a76821a2f87,a3ac24a9-14de-4ac8-be09-a52d1b8dea39,"{""source"": ""sample_generator"", ""has_photo"": true}"
30a91dc5-fb73-4b9f-bacf-bfc64c919285,1ac23b8c-a0d7-4cc8-b06d-2b4ef268ab8b,92465cbf-ff0b-4274-88bf-f327387a7823,Send particularly car size however enter training. Provide already fight deal. Television such star test resource fish.,f074a671-cd8d-4ce5-a818-aed97319f760,MEDIUM,COMPLETED,caf5c35e-8892-4788-8d42-8a3762392493,2024-07-16T22:30:43,2024-07-20T02:37:12,2024-07-16T03:35:00,2024-07-17T20:46:13,"1 day, 0:00:00",a27b5d70-5627-4402-94de-ac4074a7728f,Key American alone thank window fast note. Capital first lay worker impact glass address.,"35.6995005,-126.777107","-54.066043,32.757392",45.5,visits,Policy pull data third space.,False,,2024-07-16T03:12:41,2026-04-15T17:29:01.612998,23ad9b7c-aba5-4d47-90a1-beb657df2fef,218ba0ce-82a2-47ab-b772-da5437e4810d,"{""source"": ""sample_generator"", ""has_photo"": false}"
e2dd0aa6-9a7e-4a48-b56c-fc9ed192a829,2c0de2bb-283d-40f0-b4cd-41ec8b2ec330,,Wonder party world traditional in. Billion behind condition only. Technology great party accept raise instead night. Daughter fund husband series difference success.,ff432d05-2de6-48ce-a91d-a556da35e5a4,LOW,ASSIGNED,f150399c-24b0-47e7-8138-57cf58f47919,,2024-05-10T23:32:55,2024-05-04T07:47:43,,"3 days, 0:00:00",ab459ac2-cfb1-401d-98f6-e0f2aac20eef,Back respond from management. Truth site interesting lot.,"80.058298,-169.150503","-30.425491,-5.317547",70.42,visits,Despite son new small.,True,Town know popular region memory.,2024-05-03T21:34:44,2026-04-15T17:29:01.613098,c8033688-5320-49cc-876c-63dbfe5502d5,b11ef3d1-6781-483c-9b84-3e603ed18163,"{""source"": ""sample_generator"", ""has_photo"": true}"
e35fd4b2-5377-4ecf-97ef-38637d56b8e6,19bc5bff-f6b3-4a3c-80af-682a9178832f,,Necessary film play agreement newspaper low minute. Wait affect see whether. Do home be.,74017d69-b318-49b0-8c12-84a152d40926,HIGH,IN_PROGRESS,ce9cc217-222b-4e0e-b747-e14c984f3a44,2024-07-21T01:42:22,2024-07-25T09:46:30,2024-07-20T11:52:02,,"3 days, 0:00:00",ee330a45-b514-43af-bcb0-afe32d8121c2,Fill vote picture job. Market bed front history indeed down design.,"81.8837335,4.074740","86.279675,69.613922",90.83,days,Employee painting discover table him.,True,Last want discover actually nice three quite.,2024-07-20T09:30:47,2026-04-15T17:29:01.613198,c140b1ff-d031-49d9-b5cc-3f4ee825fdec,820ff78a-a662-4c72-95a4-86bd75d653a5,"{""source"": ""sample_generator"", ""has_photo"": true}"
fc1af267-49db-4a8b-8079-f8ceb50bbe77,7f4dae8b-27e1-41fc-86f6-250068632d4b,,"These career project window require worker mean.
Source reason red claim its very. My success officer skin quality keep.
Or avoid person. Difference few itself question.
Quite including west.",e3a9855c-c251-4532-b8e7-138acd55fe88,HIGH,ASSIGNED,897a0086-d907-4a32-8c7a-43b6b40b21c2,,2026-04-19T17:26:28,2026-04-15T13:30:53,,"1 day, 0:00:00",abc4016f-493c-45df-83fe-0d5103a0c509,Almost seem red speak story. Green when perhaps shake result to money.,"5.9793625,39.425316","71.181332,27.657063",28.78,visits,Cell far each data.,True,,2026-04-15T04:56:28,2026-04-15T17:29:01.613294,b1ecdd58-330f-44b2-955f-b267d2c4a5e1,ad274048-8543-47b5-b339-f4db34f80933,"{""source"": ""sample_generator"", ""has_photo"": true}"
0324f772-038f-4863-8c8f-da3035c73680,4961f77c-eac1-41d6-882d-adaf966f28a2,,Part show official bag when. American case ability kid. Attack create physical edge.,ed31bfb1-7ffb-45b3-ade2-aa7a99c91223,HIGH,ASSIGNED,178092bb-6e91-420c-855b-72ec438a5619,,2025-11-09T03:27:34,2025-11-05T09:32:04,,"2 days, 0:00:00",abc4016f-493c-45df-83fe-0d5103a0c509,Product form with between line. Begin identify choice race attention guess wear.,"-50.444009,-44.719449","-74.767503,-158.789013",15.99,days,Reality hit social end rise leg poor paper.,False,,2025-11-04T08:24:51,2026-04-15T17:29:01.613395,bfe24de8-dc37-456d-ae34-1164958fbe54,af553369-294b-46a5-86c3-9130065dee82,"{""source"": ""sample_generator"", ""has_photo"": true}"
fe259def-37dd-4bc6-a31e-d246b9dca47d,4a83ca08-750e-4619-859a-c830a8af0164,fa663866-e1b9-41ab-a1fd-956e07e824a2,"North second military focus. Role movement man option. Shake which middle save despite audience he.
Fly sure water describe. Land administration in.",72a49e05-04a0-42fd-8749-136822a9b9a1,HIGH,COMPLETED,f150399c-24b0-47e7-8138-57cf58f47919,2025-12-12T15:38:21,2025-12-13T23:48:53,2025-12-12T15:06:37,2025-12-13T12:26:10,"2 days, 0:00:00",52c0ef2d-6ce8-4220-9de1-d251925fbd03,Level fight moment former clearly there. Seem personal own various.,"14.7805975,91.881161","77.681042,-141.290433",54.12,days,Himself tonight media very rise rise.,True,,2025-12-11T08:35:41,2026-04-15T17:29:01.613495,dc172f1e-97df-4478-bece-0a234cd97387,acacd1b1-7ba3-4eeb-9275-844c3461b4e4,"{""source"": ""sample_generator"", ""has_photo"": false}"
0003359b-a509-4c71-a4a9-5be2dda2a7fa,6a73b880-0954-4dc5-aae3-fbc8d41ab0cd,,Traditional they term partner. Citizen score parent these. Position fact democratic vote rather be culture year.,143368e1-63b9-4fc8-8de6-92b125b017f4,HIGH,IN_PROGRESS,f150399c-24b0-47e7-8138-57cf58f47919,2026-03-29T18:26:26,2026-04-01T16:29:07,2026-03-29T13:56:02,,"1 day, 0:00:00",ab459ac2-cfb1-401d-98f6-e0f2aac20eef,Down on rather. Town teacher talk present.,"-59.2830845,-79.239526","-69.104328,37.983553",3.12,gallons,Structure population its.,False,,2026-03-29T08:31:22,2026-04-15T17:29:01.613601,c2437d8f-d8f6-4c5f-9541-ca888fd01978,e17106b8-2db6-47ea-8a19-e03123eb1a39,"{""source"": ""sample_generator"", ""has_photo"": true}"
32a9fdfa-aedf-4111-85db-b68dabb48269,d1f3d53c-9092-4a36-899c-5fa9580347dd,,"So hot west. Color first ahead outside bad lot.
Nor again who letter red activity. Contain follow stuff analysis visit sport. Particularly let example national order within.",87613e32-778a-4a6a-81ee-11ac3a5d377e,MEDIUM,ASSIGNED,f150399c-24b0-47e7-8138-57cf58f47919,,2025-07-02T07:24:26,2025-06-29T11:14:27,,"1 day, 0:00:00",a27b5d70-5627-4402-94de-ac4074a7728f,Energy store inside.,"83.3194315,48.879605","42.4571745,-26.488926",60.34,loads,Let according you individual truth difference future.,False,Maintain without then simply herself.,2025-06-27T05:33:41,2026-04-15T17:29:01.613687,d0964882-8371-4df4-ab83-e06d985a5f09,98630172-4fdc-4f18-b224-1f37b6e1198c,"{""source"": ""sample_generator"", ""has_photo"": false}"
